Order_ID,Customer_ID,Category,Product,Unit_Price,Quantity,Total_Amount,Discount_Rate,Net_Total,Payment_Method,Order_Date,Delivery_Date,City,State,Zip_Code,Email,Phone
3384,8641,Home Appliances,Toaster,1916.97,4,7667.88,0.2,6134.3,Cash,2024-09-30,2025-05-26,Jasonmouth,Florida,65126,heatherbates@howard.com,070.858.0078x601
4030,7221,Groceries,Cheese,1649.4,1,1649.4,0.02,1616.41,Cash,2024-12-25,2025-06-12,Charlesview,Idaho,34265,bernard29@terrell.biz,887.037.2802
2250,6944,Home Appliances,Blender,1041.02,5,5205.1,0.13,4528.44,Cash,2024-12-20,2025-06-20,Matthewshire,Kansas,85423,,(533)700-0482
6652,7636,Electronics,Laptop,1590.37,3,4771.11,0.04,4580.27,UPI,2024-12-24,2025-07-24,Lake Victoria,Hawaii,63883,christopher48@phillips-hudson.com,1343539689
1251,8364,Electronics,Camera,1903.74,3,5711.22,0.02,5597.0,Cash,2024-10-15,2025-01-16,Jacobsside,Mississippi,40103,hpierce@foster.com,025-228-2439
2214,4589,Books,Fiction,1715.81,4,6863.24,0.23,5284.69,Credit Card,2024-10-28,2025-04-19,Eatonburgh,Maine,49376,tracywalls@ho-flores.com,7143572150
5418,1356,Groceries,Milk,689.32,3,2067.96,0.06,1943.88,Credit Card,2023-11-01,2023-12-10,North Elizabethbury,Arkansas,61429,charles04@wright.com,(532)065-4866
60,9006,Clothing,Jacket,524.51,2,1049.02,0.05,996.57,Debit Card,2023-08-12,2025-05-05,Simmonschester,Washington,15089,,919.352.0413
9896,5585,Home Appliances,Toaster,466.96,3,1400.88,0.16,1176.74,Debit Card,2025-07-05,,East Meredithborough,Nevada,01412,catherine23@torres.biz,8277972265
1114,4568,Clothing,Jacket,1805.11,4,7220.44,0.23,5559.74,UPI,2024-05-19,2024-08-10,Michealbury,Mississippi,26922,melindabeck@hotmail.com,001-485-799-8663x060
3298,5790,Electronics,Smartphone,1238.44,5,6192.2,,5449.14,Debit Card,2025-03-10,2025-05-06,Lake Sarah,Connecticut,48522,,+1-405-465-2789x55099
3096,6946,Groceries,Milk,1085.63,1,1085.63,0.01,1074.77,Net Banking,2024-10-26,,Melissafurt,Washington,42627,robinsonjessica@diaz-brown.info,2698410318
9095,5610,Electronics,Smartwatch,1626.93,4,6507.72,0.09,5922.03,Cash,2025-04-17,2025-07-01,Karenhaven,Alabama,84917,gerald46@bradshaw.biz,001-986-034-9049x155
1329,2915,Clothing,Shoes,1390.27,2,2780.54,0.22,2168.82,Cash,2024-11-04,2024-11-23,Port Daltonton,Louisiana,71679,josephbarrera@estrada.biz,(497)226-6106
4650,6869,Clothing,Hat,1337.07,5,6685.35,0.27,4880.31,Credit Card,2024-06-14,2025-07-01,West Meganfort,Minnesota,68754,wooddenise@yahoo.com,903-663-0908
6955,7171,Electronics,Smartphone,1999.22,4,7996.88,0.21,6317.54,Credit Card,2023-12-11,2025-05-16,Scottbury,Maine,03656,kcurtis@hotmail.com,+1-858-721-6931x01011
6691,4727,Home Appliances,Washing Machine,1415.11,4,5660.44,0.03,5490.63,Cash,2025-05-20,2025-05-24,West Kyleview,New Mexico,77084,maria46@hotmail.com,712.696.6156x20005
9595,3964,Home Appliances,Toaster,76.69,5,383.45,0.04,368.11,Credit Card,2024-10-07,2024-11-15,Fitzpatrickburgh,Missouri,14435,brandonmathis@dunn.com,9701119021
4305,5250,Books,Biography,1419.1,5,7095.5,0.12,6244.04,UPI,2025-02-06,2025-05-12,Port Elijah,Idaho,52298,xdavis@gmail.com,(048)598-4354
7771,1346,Electronics,Laptop,948.23,2,1896.46,0.28,1365.45,Cash,2024-07-25,2025-02-25,Millertown,Georgia,35880,mark48@gmail.com,+1-870-642-5378x3012
5699,9469,Home Appliances,Refrigerator,1030.98,1,1030.98,0.27,752.62,Credit Card,2024-02-06,2024-04-12,South Christina,Wyoming,27355,,646-633-3634x19345
7869,2967,Clothing,Jacket,1124.66,4,4498.64,0.08,4138.75,Net Banking,2024-07-06,2025-03-12,North William,Vermont,91812,,001-354-051-9778x624
3015,5699,Clothing,Jeans,1458.86,4,5835.44,0.28,4201.52,UPI,2024-10-13,2025-07-07,Sampsonshire,Vermont,63948,wilsonmark@gmail.com,+1-583-066-3309x01239
1551,7291,Groceries,Eggs,1362.93,2,2725.86,0.07,2535.05,Cash,2024-08-02,,Kaitlynchester,New Mexico,20667,michelewright@yahoo.com,(150)292-7650x872
1010,9001,Home Appliances,Washing Machine,858.19,1,858.19,0.19,695.13,Credit Card,2025-05-26,2025-07-30,South Douglasfort,Washington,96631,brownjulian@kennedy-welch.com,(792)891-7592x9811
1955,7764,Books,Textbook,1961.38,2,3922.76,0.27,2863.61,Cash,2024-01-11,2024-08-05,Cynthiaview,Nevada,15335,timothywalker@yahoo.com,9186243254
4451,9394,Electronics,Smartwatch,721.54,1,721.54,0.05,685.46,Net Banking,2024-11-11,2025-05-15,Carolview,Kansas,06852,lisa81@yahoo.com,+1-980-038-7652x311
6238,4846,Groceries,Eggs,451.69,2,903.38,0.22,704.64,UPI,2024-06-28,2024-11-10,South Samanthaville,Arkansas,30812,lharrell@hotmail.com,(916)074-5636x2848
1613,6740,Groceries,Bread,520.15,5,2600.75,,1846.53,Cash,2025-06-21,2025-07-19,Woodbury,West Virginia,42713,jonathan46@cole.com,532-382-0252x4740
3965,4108,Books,Biography,303.63,2,607.26,0.15,516.17,Credit Card,2025-01-18,2025-02-20,Garciahaven,Massachusetts,06690,hansenian@cowan.org,126-718-9703x07740
2863,4451,Books,Fiction,42.18,2,84.36,0.02,82.67,Credit Card,2025-02-19,2025-06-26,Manningville,Oklahoma,99541,ladkins@tate-stone.biz,+1-531-949-8813
8199,2845,Books,Non-fiction,454.97,1,454.97,,382.17,Debit Card,2024-12-31,2025-04-14,Lake Lisamouth,South Carolina,38115,gtodd@hotmail.com,850-764-7570
1964,1385,Books,Fiction,1412.51,2,2825.02,0.05,2683.77,Debit Card,2023-08-05,2025-02-28,Brianaberg,Florida,10545,marciasandoval@hotmail.com,(590)706-2133
6560,4852,Groceries,Butter,719.29,5,3596.45,0.22,2805.23,Debit Card,2024-06-14,2024-06-22,Johnsonmouth,South Dakota,95222,robertwatson@robertson-jennings.com,001-093-765-3117x1432
649,7973,Books,Comics,372.05,2,744.1,0.05,706.89,Net Banking,2025-01-04,,West James,Nevada,52853,jessica99@harris-hunter.info,
1196,8811,Electronics,Smartphone,1172.34,5,5861.7,0.1,5275.53,Cash,2025-01-30,2025-03-28,North Bill,Illinois,06388,timothy25@gmail.com,(164)300-1553x2099
9233,5848,Groceries,Cheese,296.1,1,296.1,0.28,213.19,Cash,2025-04-26,2025-06-05,Andrewton,New Jersey,99684,,(581)977-7126
880,4296,Electronics,Smartwatch,1624.91,4,6499.64,0.23,5004.72,Debit Card,2025-07-01,2025-07-23,Brandonmouth,Florida,28929,nicole91@gmail.com,(281)881-1402x721
5847,9909,Home Appliances,Blender,1576.3,3,4728.9,0.25,3546.67,Debit Card,2024-08-24,2025-06-25,Ronaldmouth,New Jersey,55830,williamknight@yahoo.com,(477)531-4993x56114
6861,6272,Electronics,Smartphone,734.14,3,2202.42,0.12,1938.13,Credit Card,2024-06-09,2025-02-14,Vaughnstad,North Carolina,72073,martinezdonna@wolfe.org,001-631-545-6597x095
3791,6860,Books,Biography,308.48,5,1542.4,0.23,1187.65,UPI,2024-06-15,,New Crystal,Idaho,32074,susan84@horn.biz,538.947.4322x87234
3058,3841,Books,Biography,21.92,2,43.84,0.27,32.0,Credit Card,2025-01-18,,Port Donnaton,Kentucky,14194,kyle58@fletcher.biz,001-409-754-7765x15335
4962,6690,Electronics,Smartphone,232.49,5,1162.45,0.23,895.09,Credit Card,2023-10-07,2024-11-06,Charlesfort,Louisiana,28406,stephanie27@martin.com,001-810-680-4679x683
4124,4927,Books,Comics,780.76,2,1561.52,0.2,1249.22,Credit Card,2023-12-22,2024-01-27,Cantutown,Indiana,59447,rhonda58@yahoo.com,510-852-0532x4069
551,4963,Groceries,Bread,1431.58,3,4294.74,0.09,3908.21,UPI,2023-09-26,2025-07-22,South Rebecca,Illinois,54543,perezjohn@gmail.com,7760388396
8576,8383,Electronics,Smartwatch,1438.64,1,1438.64,0.16,1208.46,Cash,2024-03-26,2024-10-28,Devinmouth,Iowa,61765,,966.395.0233
9917,7760,Books,Comics,937.74,1,937.74,0.03,909.61,UPI,2024-02-07,2025-02-28,South Wendy,Alabama,20974,elizabeth96@jackson.org,(674)524-8084
5020,9148,Clothing,Hat,1593.89,5,7969.45,0.21,6295.87,Debit Card,2024-05-18,2025-02-01,North Kelli,Arkansas,55806,romanwilliam@hotmail.com,3763363553
884,8554,Clothing,Hat,213.55,5,1067.75,0.09,971.65,Credit Card,2023-11-28,2024-02-18,Lauraport,Montana,89029,jeffrey76@soto-carey.com,001-824-206-7283x8305
2459,7669,Clothing,Jacket,633.39,2,1266.78,0.01,1254.11,Credit Card,2023-11-09,2024-07-12,North Shelley,Tennessee,05617,davidcain@gmail.com,(488)330-5661
6139,4656,Books,Fiction,1240.67,4,4962.68,0.11,4416.79,Net Banking,2024-02-13,2025-03-24,North Kellyside,Texas,29122,anthonywright@hotmail.com,275.891.2581x1413
4421,6760,Groceries,Butter,1373.17,2,2746.34,0.03,2663.95,UPI,2023-12-17,2025-07-08,Mcbridefort,Montana,27786,,+1-776-036-6551
212,5962,Books,Comics,61.4,5,307.0,,270.16,Cash,2025-04-30,2025-08-01,Johnsonview,Iowa,86451,santosryan@gonzalez.net,(237)225-3116x049
2743,1483,Clothing,Jeans,73.93,4,295.72,0.16,248.4,Net Banking,2025-01-01,2025-06-29,Port Tracyton,Montana,85231,michaelschaefer@hotmail.com,605.291.5295x0023
2933,3622,Books,Fiction,1876.47,2,3752.94,0.11,3340.12,Credit Card,2025-07-25,2025-07-28,New Amanda,Arkansas,11179,maria27@brown.com,(775)557-6658
5390,9727,Home Appliances,Refrigerator,1513.58,1,1513.58,0.05,1437.9,Cash,2024-06-08,2025-06-30,West Robert,Illinois,04858,riddlemegan@young.info,
4839,1079,Clothing,T-shirt,1872.56,2,3745.12,0.04,3595.32,Cash,2024-03-11,2025-05-27,East Williamland,Massachusetts,58858,davidgill@gill.com,+1-983-268-1727x8631
2628,4322,Clothing,Jacket,1933.84,4,7735.36,0.11,6884.47,Credit Card,2025-04-20,2025-07-27,East Troy,Tennessee,84847,kbradshaw@franco.com,031-630-8687x9929
4626,1075,Books,Biography,1538.51,5,7692.55,0.1,6923.3,Debit Card,2025-06-27,2025-07-21,Port Selena,Iowa,46552,hutchinsonalexander@hotmail.com,627.188.7165
9214,7095,Home Appliances,Refrigerator,1012.07,4,4048.28,0.01,4007.8,Debit Card,2025-02-27,2025-03-30,Jimmystad,Minnesota,93228,joshuacontreras@yahoo.com,148.421.5832
1439,7772,Clothing,Jacket,1957.5,1,1957.5,0.03,1898.77,Debit Card,2024-06-06,2024-06-21,Emilyton,Idaho,85862,morgan77@gmail.com,(059)035-4138x1327
468,4686,Home Appliances,Refrigerator,772.62,3,2317.86,0.24,1761.57,UPI,2025-02-05,,Clarkbury,Rhode Island,61844,anne96@singh-scott.com,000.407.1830x898
7901,9263,Books,Comics,1322.21,5,6611.05,0.19,5354.95,Net Banking,2023-09-30,2023-10-20,Thompsonstad,Maine,20356,klewis@yahoo.com,
1916,7976,Books,Fiction,25.05,5,125.25,0.04,120.24,Credit Card,2023-10-16,2023-11-02,Allentown,California,98510,santiagothomas@yahoo.com,001-393-155-6522x260
7305,7614,Books,Biography,401.92,1,401.92,,301.44,Credit Card,2025-07-31,2025-08-08,Lake Calvinmouth,Washington,76926,drakeandrea@yahoo.com,001-597-275-4961x6522
7431,3696,Clothing,Hat,1017.74,4,4070.96,0.11,3623.15,Credit Card,2024-08-08,2025-05-09,Robertbury,New Jersey,88934,brendagrimes@smith.com,284-096-7694
9729,8954,Books,Comics,373.09,1,373.09,0.02,365.63,Credit Card,2025-04-11,2025-07-06,Port Laurie,Montana,63874,underwoodantonio@hotmail.com,001-628-025-9997x066
697,8329,Clothing,Jacket,996.88,1,996.88,0.24,757.63,UPI,2025-07-03,2025-08-09,Larrymouth,Kansas,71783,julia28@yahoo.com,001-379-304-4408x9087
8688,4604,Groceries,Cheese,44.67,2,89.34,0.19,72.37,Net Banking,2024-02-03,2025-03-09,East Joanna,Michigan,38444,turnerheidi@gmail.com,(255)090-7527x151
4882,1297,Clothing,T-shirt,813.05,5,4065.25,0.11,3618.07,UPI,2024-05-04,2025-04-22,Nelsonside,Georgia,36499,lowerydennis@walton.com,2290148516
4310,1092,Home Appliances,Washing Machine,318.86,5,1594.3,,1227.61,Debit Card,2025-04-25,2025-05-08,Cortezview,Ohio,33356,gatesrobert@yahoo.com,+1-448-424-1126x78140
9329,5097,Groceries,Bread,422.06,4,1688.24,0.1,1519.42,Net Banking,2024-04-01,2025-04-25,Joneston,Maine,74973,walterturner@long-robles.info,+1-196-480-4265x2099
5583,1337,Home Appliances,Refrigerator,1142.47,1,1142.47,0.29,811.15,UPI,2023-10-03,2024-07-07,Port Cindyborough,Arizona,45713,kerry13@walters.com,+1-419-089-0168x4187
7153,9901,Groceries,Milk,786.56,2,1573.12,0.27,1148.38,Debit Card,2024-10-07,2025-06-07,East Karen,Nevada,40840,wiseaimee@carroll-acosta.com,+1-728-205-3944x019
1315,2994,Books,Fiction,568.99,2,1137.98,0.06,1069.7,Net Banking,2023-11-17,2024-06-28,Port Courtney,Iowa,89808,lisawilliams@burke.com,718-739-4612x910
9478,1988,Clothing,Jeans,1352.74,1,1352.74,0.26,1001.03,Cash,2025-01-19,2025-01-30,New Bethany,Alaska,05736,xhayes@simmons.com,(065)359-5880x91384
8483,4001,Electronics,Camera,404.88,5,2024.4,0.25,1518.3,Credit Card,2024-09-12,2025-07-26,Lawsonfurt,Georgia,33469,vedwards@wilson.com,957-776-7499
7592,5445,Clothing,Jeans,624.24,1,624.24,0.29,443.21,Credit Card,2024-01-14,2025-07-08,East Kimhaven,Idaho,13784,codyweeks@martinez.info,326.087.7509x320
6741,8959,Clothing,Shoes,1761.57,4,7046.28,0.27,5143.78,Cash,2024-11-27,2025-06-21,Lake Cassandra,Georgia,54246,,+1-584-051-5379
7712,2067,Groceries,Cheese,1754.36,2,3508.72,0.01,3473.63,Cash,2024-06-07,2025-07-26,West Jesusville,Alaska,12196,owensjose@perez-conner.com,2300214501
915,4355,Electronics,Smartwatch,557.92,3,1673.76,,1238.58,Debit Card,2024-06-23,2024-08-06,New Sherry,Rhode Island,86002,carolynmcdonald@evans.info,202.857.9287x15395
13,2353,Books,Biography,702.3,4,2809.2,0.28,2022.62,UPI,2025-06-10,2025-06-20,Port Marcus,South Dakota,27804,lruiz@jones-contreras.info,001-897-889-9381x2135
5121,7314,Electronics,Headphones,59.86,4,239.44,0.3,167.61,UPI,2024-04-07,2025-05-18,Wernerstad,Texas,09452,,(464)090-5607
6694,5894,Books,Fiction,907.86,3,2723.58,0.22,2124.39,Credit Card,2024-02-04,2025-06-19,South Christopherbury,Delaware,89049,garrisondavid@landry.com,(378)189-5983x1558
1537,5629,Electronics,Smartphone,1005.64,2,2011.28,0.01,1991.17,Net Banking,2024-08-22,2025-08-02,Woodton,Kentucky,77027,tony12@gates-chung.com,+1-796-972-7230x564
737,2742,Home Appliances,Blender,185.69,1,185.69,0.03,180.12,UPI,2024-09-10,2025-02-27,Christianland,Minnesota,54242,deborahgraham@gmail.com,+1-307-352-8738x5287
1347,9337,Books,Textbook,1479.23,4,5916.92,0.06,5561.9,Credit Card,2023-08-10,,South Gregoryport,Illinois,14266,hicksgeorge@hotmail.com,(974)981-1923x72676
8827,7166,Groceries,Butter,581.03,4,2324.12,0.19,1882.54,Cash,2024-06-27,2025-02-28,North Courtney,Utah,61869,marylong@thomas.biz,(165)335-3640
454,6344,Clothing,Hat,101.1,5,505.5,0.16,424.62,Credit Card,2025-05-27,2025-07-07,Lake Joshuastad,New Hampshire,67106,goodmanmax@yahoo.com,
8253,4043,Clothing,Hat,857.19,4,3428.76,,3017.31,Cash,2025-06-07,2025-06-12,West Erikaburgh,Alaska,99245,oramirez@hotmail.com,793.471.5271x644
928,9643,Books,Biography,410.09,2,820.18,0.27,598.73,UPI,2024-02-11,2025-08-08,Wattsburgh,New Jersey,36736,gordonjenna@wong.biz,1975943090
3285,9752,Electronics,Camera,498.96,5,2494.8,0.08,2295.22,Debit Card,2024-03-21,2024-12-19,New Christopher,Oregon,58785,qdavis@diaz.org,0264242834
4620,4962,Clothing,Shoes,356.88,2,713.76,,513.91,UPI,2024-01-10,2025-07-31,Amyport,Utah,22703,sjohnson@yahoo.com,001-354-110-8832
6976,4661,Home Appliances,Microwave,1575.58,2,3151.16,0.15,2678.49,Cash,2024-06-06,2024-08-27,Courtneytown,Wisconsin,73318,glopez@hotmail.com,+1-518-087-9240x524
6743,4431,Books,Non-fiction,413.57,3,1240.71,0.03,1203.49,Credit Card,2025-04-15,2025-05-06,Andersonstad,Alabama,90122,martinclayton@cochran.com,602-402-8057
38,2356,Clothing,Jacket,1038.14,5,5190.7,0.16,4360.19,Credit Card,2025-01-19,2025-07-08,Matthewmouth,South Dakota,02990,nicole26@steele.com,316-463-0821
3942,4431,Home Appliances,Toaster,1423.19,1,1423.19,0.03,1380.49,Credit Card,2024-01-28,2024-07-09,South Eric,Texas,17686,justinrodriguez@wilkerson-evans.net,775.593.1110
5191,6547,Clothing,Jacket,529.33,1,529.33,0.19,428.76,Net Banking,2024-10-07,2025-02-01,West Amber,Tennessee,48821,coopershannon@hunt.com,(478)547-8237x592
9517,9474,Home Appliances,Blender,1189.87,4,4759.48,0.06,4473.91,Credit Card,2023-10-11,2025-01-17,New Michaelport,Delaware,74102,mark71@campbell-christian.com,+1-688-068-9061x78943
971,7278,Home Appliances,Refrigerator,1051.16,3,3153.48,0.17,2617.39,Credit Card,2024-12-15,2025-02-02,Lake Joseph,Wyoming,67248,lynn78@smith.com,5620207069
4672,3685,Electronics,Laptop,393.16,5,1965.8,0.09,1788.88,Debit Card,2024-12-24,2025-07-24,Johnsontown,Tennessee,77348,patrickbrown@schneider-shannon.net,(537)335-2874x6408
941,9426,Books,Comics,1999.98,2,3999.96,,3199.97,Debit Card,2025-05-26,2025-07-05,Chelseaberg,Missouri,86076,wharper@yahoo.com,224-907-2111x36553
4716,9084,Electronics,Smartwatch,392.22,5,1961.1,0.24,1490.44,Cash,2025-06-26,2025-07-03,Shealand,Montana,93510,kevin88@gmail.com,001-067-395-7876x89929
6292,3510,Books,Comics,849.75,4,3399.0,,2413.29,UPI,2024-06-30,2025-05-25,New Gregoryfort,Alaska,74711,,+1-212-004-2033x1464
8430,4731,Books,Biography,1533.35,3,4600.05,0.04,4416.05,Cash,2023-10-11,2025-05-05,Elainehaven,Utah,35273,jolson@krause.com,+1-957-714-6427x787
9600,8780,Clothing,Shoes,391.35,3,1174.05,0.06,1103.61,UPI,2024-10-18,2025-06-27,Reedberg,Louisiana,48203,umcdonald@gmail.com,446-337-3883x9208
2317,1370,Clothing,Jacket,306.49,4,1225.96,0.07,1140.14,Cash,2025-07-30,2025-08-10,Randallside,Alabama,09730,thomas66@yahoo.com,+1-414-570-7962x842
3299,1872,Groceries,Eggs,653.71,2,1307.42,0.22,1019.79,Net Banking,2023-11-16,2025-06-27,Ryantown,Nevada,58825,tonyeaton@gmail.com,+1-157-514-7475x06360
9599,6798,Electronics,Smartwatch,1719.25,3,5157.75,0.16,4332.51,Credit Card,2024-04-26,2025-02-07,New Courtney,Illinois,55937,alvaradomichael@parker.com,881-096-2677x550
739,7655,Electronics,Camera,1014.33,1,1014.33,0.07,943.33,Credit Card,2024-09-03,2024-12-27,Jillfurt,Virginia,54133,brendagarcia@martinez.net,001-364-889-9374x259
539,8780,Groceries,Eggs,1520.92,5,7604.6,0.26,5627.4,Cash,2025-04-15,2025-04-16,Michaeltown,Louisiana,60912,sandra92@robinson.info,+1-640-838-1078x945
4333,2113,Clothing,T-shirt,1158.27,3,3474.81,,3162.08,Cash,2025-05-07,,Lake Jessicaside,Delaware,52736,matthewgreen@moreno-allen.net,001-886-317-5960x1791
7930,3118,Books,Textbook,1864.5,1,1864.5,,1379.73,UPI,2024-06-23,,Port Timothy,Louisiana,17912,camachopatricia@gmail.com,001-893-611-1955x22432
2099,1401,Books,Fiction,276.89,2,553.78,0.23,426.41,UPI,2025-04-20,,Rodriguezbury,Washington,13894,lynchshannon@maldonado.com,9605640426
1401,6175,Home Appliances,Washing Machine,840.1,5,4200.5,0.23,3234.39,Debit Card,2025-01-08,2025-03-24,Port Kathy,Tennessee,90414,johnny07@yahoo.com,405-777-8854x964
4741,7311,Clothing,Jeans,1323.28,3,3969.84,0.08,3652.25,Net Banking,2025-01-25,2025-06-03,Port Nicholetown,Hawaii,14510,jacob02@cox.com,632.483.1571
5351,8334,Groceries,Cheese,1705.94,1,1705.94,0.19,1381.81,Debit Card,2025-07-24,2025-08-01,Lisachester,Iowa,03109,taylormichelle@porter.biz,046-211-6851
2233,2270,Groceries,Milk,486.87,4,1947.48,0.13,1694.31,Credit Card,2024-02-01,2025-04-06,East Patricia,Illinois,95027,nicholemoon@alexander-walker.com,(312)899-5996x32177
8655,7322,Groceries,Milk,508.82,4,2035.28,0.1,1831.75,Cash,2024-01-22,2024-06-17,South Donald,New Hampshire,84666,carolsmith@yahoo.com,855.346.7162x273
4354,9205,Groceries,Cheese,1291.62,5,6458.1,0.13,5618.55,Credit Card,2023-10-02,2025-03-27,North Stephenfort,Alabama,37848,gadams@colon-anderson.com,342.631.0979
3899,9409,Electronics,Smartwatch,281.69,5,1408.45,0.04,1352.11,Net Banking,2025-06-11,2025-08-09,West Sarahville,New Jersey,24338,fjenkins@meyers.net,018.752.6621x260
5769,7819,Home Appliances,Blender,694.04,3,2082.12,0.07,1936.37,Debit Card,2024-07-08,2025-06-15,Janetshire,Washington,58309,xkane@gmail.com,+1-954-815-3383
4907,6376,Books,Biography,1933.33,3,5799.99,0.24,4407.99,Cash,2025-06-22,2025-06-23,Joanchester,New Hampshire,17109,matthewday@yahoo.com,(200)127-4128x752
6747,8859,Electronics,Camera,1793.22,3,5379.66,0.22,4196.13,Cash,2023-10-23,,Jonshire,Kansas,70095,cwilliams@gmail.com,301.426.7157x530
2821,1678,Home Appliances,Washing Machine,820.67,4,3282.68,0.28,2363.53,Debit Card,2024-12-21,2025-07-11,South Jason,Kentucky,71535,frank06@hotmail.com,+1-951-147-1182x7399
4439,9217,Home Appliances,Microwave,239.35,5,1196.75,0.19,969.37,Cash,2024-05-14,,Davidtown,New Hampshire,79798,danielmeyer@yahoo.com,077-881-2578x000
9307,2891,Electronics,Smartphone,1742.71,4,6970.84,0.04,6692.01,Credit Card,2023-08-23,2025-07-13,East Veronica,Kentucky,77868,harrisbonnie@yahoo.com,735-958-2114
8698,3782,Clothing,Jacket,1775.66,3,5326.98,0.05,5060.63,Credit Card,2023-08-17,2024-11-22,New Brianborough,Wyoming,64338,tanderson@hotmail.com,(135)978-7528
6046,5164,Clothing,Shoes,354.33,5,1771.65,0.25,1328.74,Cash,2023-11-29,,West Emilyfort,Georgia,29711,diazpaul@gmail.com,4258696108
4930,5680,Books,Comics,1222.27,3,3666.81,0.1,3300.13,Credit Card,2024-09-21,2025-04-02,Lauraton,New York,87962,jessicastanley@hotmail.com,(263)149-9412x79018
4197,7879,Electronics,Laptop,1622.11,3,4866.33,0.24,3698.41,UPI,2024-07-22,2024-12-26,Michaelview,New Jersey,78482,jacksonryan@yahoo.com,+1-772-658-9615x1506
9906,7190,Clothing,T-shirt,976.06,1,976.06,0.17,810.13,UPI,2025-06-01,2025-06-27,Boydview,Kansas,64826,douglasross@hotmail.com,539.999.7004
5329,2215,Electronics,Smartphone,1157.05,2,2314.1,0.21,1828.14,Debit Card,2025-04-11,2025-04-24,Wardbury,Delaware,74213,mcguirejennifer@lindsey.com,6358070343
7206,1824,Electronics,Laptop,1600.58,4,6402.32,0.25,4801.74,Credit Card,2025-01-21,2025-06-15,Catherineberg,Indiana,12554,evansjennifer@gmail.com,+1-741-979-2924x5384
7915,7226,Electronics,Smartwatch,1594.39,1,1594.39,0.21,1259.57,Cash,2023-08-20,2025-05-19,Garrettside,Michigan,50311,vjones@torres.info,+1-306-115-6744x1585
6506,7411,Books,Biography,609.56,2,1219.12,0.05,1158.16,Credit Card,2024-11-16,2025-06-22,Robertsonborough,Wisconsin,14359,jason33@love-garcia.com,3431882814
5341,3137,Books,Biography,815.32,3,2445.96,0.14,2103.53,Debit Card,2024-01-12,2024-04-30,New Paula,Nevada,97956,perry27@cooley-smith.com,(755)838-3046
1740,3723,Home Appliances,Blender,108.51,5,542.55,0.22,423.19,Net Banking,2025-01-27,2025-02-27,Chandlerview,Texas,20753,yatessusan@lawrence.com,001-891-166-0907x5916
6168,3029,Electronics,Headphones,1350.31,2,2700.62,0.14,2322.53,Credit Card,2024-10-27,2025-02-05,Bakermouth,South Carolina,07985,carmenkirk@hotmail.com,+1-321-674-3315x10110
4772,1738,Electronics,Smartphone,771.09,3,2313.27,0.28,1665.55,Net Banking,2024-01-25,2024-09-08,Port Ashleyville,South Dakota,82965,bpena@hotmail.com,(274)611-6915x7489
7384,1076,Clothing,Shoes,861.4,3,2584.2,0.12,2274.1,UPI,2023-11-09,2024-01-28,Benitezton,Alaska,90487,zwest@byrd-henry.com,(013)943-9493
7334,1483,Electronics,Smartwatch,1122.95,3,3368.85,0.12,2964.59,Net Banking,2024-06-08,2025-02-13,Matthewville,Idaho,52354,jholmes@mcmillan.com,001-354-381-5213x22602
6851,5345,Groceries,Eggs,869.88,5,4349.4,0.06,4088.44,Debit Card,2025-02-15,2025-05-29,West Jessicaton,New Hampshire,47214,kristin20@werner-robinson.com,776-357-1218x509
2390,5854,Groceries,Milk,1009.65,4,4038.6,0.12,3553.97,Net Banking,2023-10-23,2023-12-16,Garzaborough,Mississippi,81527,dylancohen@simmons.info,577.980.7611x15943
3397,5163,Home Appliances,Blender,664.08,2,1328.16,0.25,996.12,Credit Card,2025-03-14,2025-04-27,Smithhaven,Kentucky,47031,deanhernandez@bautista.biz,057.280.5837x3506
1564,9039,Books,Textbook,804.47,4,3217.88,0.15,2735.2,Net Banking,2025-03-18,2025-06-18,Toddville,Iowa,41086,zachary71@gregory.com,+1-579-299-1496x7294
2484,9860,Books,Fiction,1769.66,4,7078.64,0.1,6370.78,UPI,2023-09-18,2023-11-25,North Catherineton,New Hampshire,12431,hopkinsjessica@yahoo.com,(242)193-3186
2200,1807,Books,Non-fiction,60.22,2,120.44,,112.01,Credit Card,2023-09-01,2024-09-13,Rhodesmouth,Pennsylvania,16747,john11@collins-mathis.net,
6690,7499,Electronics,Laptop,359.7,2,719.4,0.3,503.58,Net Banking,2023-09-17,2025-08-13,East Randy,Alabama,15545,barnettbrendan@schroeder.com,(041)444-4931x347
7953,7594,Electronics,Camera,1725.95,1,1725.95,0.01,1708.69,UPI,2025-06-29,2025-08-06,Hamiltonbury,Connecticut,98227,cathy24@hotmail.com,(913)120-2910x106
2944,7164,Home Appliances,Toaster,1076.2,2,2152.4,0.3,1506.68,Credit Card,2023-10-14,2024-04-26,Frankville,Kansas,81838,teresa43@yahoo.com,191-608-4829
8938,8370,Groceries,Eggs,1798.99,2,3597.98,0.19,2914.36,UPI,2025-04-01,2025-04-01,North Tabithaburgh,Louisiana,41635,dmontgomery@mercado-miller.org,(979)475-9773
9128,1092,Books,Textbook,896.75,5,4483.75,0.21,3542.16,UPI,2024-04-05,2025-06-07,Port Brianberg,Texas,89784,victor31@yahoo.com,981-251-9549x596
